id_postulante,Escuela,Apto,Puntaje
y3513690,INGENIERIA,SI,1626.23
z1982671,INGENIERIA,SI,1657.29
x0066433,INGENIERIA,SI,1657.606
y4701363,INGENIERIA,SI,1667.012
z3638465,INGENIERIA,SI,1676.636
x6008172,INGENIERIA,SI,1677.45
y4599932,INGENIERIA,SI,1705.22
z3619026,INGENIERIA,SI,1805.05
x4058305,INGENIERIA,SI,1864.06
y4325994,INGENIERIA,SI,1893.89
z0417657,INGENIERIA,SI,2034.46
x7654314,INGENIERIA,SI,2058.5
y1093404,INGENIERIA,SI,2277.604
z2705990,MEDICINA,NO,1597.304
x0800112,MEDICINA,NO,1828.687
y5202136,MEDICINA,NO,1795.428
z0174553,MEDICINA,NO,1538.622
x1864791,MEDICINA,NO,1681.920
y0850654,MEDICINA,NO,1415.902
z6918081,MEDICINA,NO,1306.603
x8462759,MEDICINA,NO,1728.186
y1000873,MEDICINA,NO,1242.053
z4292071,MEDICINA,NO,1648.981
x0764565,MEDICINA,NO,1417.774
y7379747,MEDICINA,NO,1896.809
z0068915,MEDICINA,NO,1469.670
x6595196,MEDICINA,NO,1505.872
y5395649,MEDICINA,NO,1582.675
z2396252,MEDICINA,NO,1815.767
x0850664,MEDICINA,NO,1224.152
y2689855,MEDICINA,NO,1791.164
z5803986,MEDICINA,NO,1650.305
x4701939,MEDICINA,NO,1886.936
y1001143,MEDICINA,NO,1299.816
z1001044,MEDICINA,NO,1210.149
x6098403,MEDICINA,NO,1437.233
y0218365,MEDICINA,NO,1869.985
z7706172,MEDICINA,NO,1414.018
x5834330,MEDICINA,NO,1778.564
y7235615,MEDICINA,NO,1728.774
z5709659,MEDICINA,NO,1447.633
x0837492,MEDICINA,NO,1393.444
y0758667,MEDICINA,NO,1784.485
z3815946,MEDICINA,NO,1465.362
x3320634,MEDICINA,NO,1416.543
y8970071,MEDICINA,NO,1656.679
z0173324,MEDICINA,NO,1514.384
x4460121,MEDICINA,NO,1564.311
y3415558,MEDICINA,NO,1470.511
z0836815,MEDICINA,NO,1458.636
x0758758,MEDICINA,NO,1485.374
y6169465,MEDICINA,NO,1463.993
z4724393,MEDICINA,NO,1411.556
x3622643,MEDICINA,NO,1351.169
y0732758,MEDICINA,NO,1592.585
z0453623,MEDICINA,NO,1817.005
x7048533,MEDICINA,NO,1276.884
y0176520,MEDICINA,NO,1211.728
z6685081,MEDICINA,NO,1402.532
x0857482,MEDICINA,NO,1442.556
y1118052,MEDICINA,NO,1691.217
z0764570,MEDICINA,NO,1447.649
x3868684,MEDICINA,NO,1797.294
y0908571,MEDICINA,NO,1591.431
z0983047,MEDICINA,NO,1289.474
x0477502,MEDICINA,NO,1201.186
y3603693,MEDICINA,NO,1636.613
z2225080,MEDICINA,NO,1208.958
x0850526,MEDICINA,NO,1736.559
y0758663,MEDICINA,NO,1797.182
z3535189,MEDICINA,NO,1479.653
x0837451,MEDICINA,NO,1791.601
y7566601,MEDICINA,NO,1869.638
z0837479,MEDICINA,NO,1240.739
x5619498,MEDICINA,NO,1674.072
y0982817,MEDICINA,NO,1650.909
z0437556,MEDICINA,NO,1266.454
x0909187,MEDICINA,NO,1224.620
y0490333,MEDICINA,NO,1701.333
z1063303,MEDICINA,NO,1838.033
x0850736,MEDICINA,NO,1507.568
y0179305,MEDICINA,NO,1614.350
z2418428,MEDICINA,NO,1619.979
x6269924,MEDICINA,NO,1436.188
y1093747,MEDICINA,NO,1261.062
z0417394,MEDICINA,NO,1614.728
x0908731,MEDICINA,NO,1555.531
y1000890,MEDICINA,NO,1227.660
z2512930,MEDICINA,NO,1617.360
x0453626,MEDICINA,NO,1228.487
y0758870,MEDICINA,NO,1611.449
z0758830,MEDICINA,NO,1836.519
x1923432,MEDICINA,NO,1412.064
y1321126,MEDICINA,NO,1359.146
z6722984,MEDICINA,NO,1419.513
x0983688,MEDICINA,NO,1539.488
y0908283,MEDICINA,NO,1303.604
z6086915,MEDICINA,NO,1750.893
x4348224,MEDICINA,NO,1795.880
y0983208,MEDICINA,NO,1263.558
z0758902,MEDICINA,NO,1557.982
x0765029,MEDICINA,NO,1622.425
y3382360,MEDICINA,NO,1205.168
z6242355,MEDICINA,NO,1747.199
x7298100,MEDICINA,NO,1457.844
y2773769,MEDICINA,NO,1205.700
z3522747,MEDICINA,NO,1607.275
x5324948,MEDICINA,NO,1778.217
y1937587,MEDICINA,NO,1210.959
z0909668,MEDICINA,NO,1881.436
x0983216,MEDICINA,NO,1631.298
y0180252,MEDICINA,NO,1359.919
z0846857,MEDICINA,NO,1451.112
x6643071,MEDICINA,NO,1212.486
y0288371,MEDICINA,NO,1242.506
z0850215,MEDICINA,NO,1509.977
x1792419,MEDICINA,NO,1510.227
y5167638,MEDICINA,NO,1758.243
z4644950,MEDICINA,NO,1625.363
x4041230,MEDICINA,NO,1283.004
y5943347,MEDICINA,NO,1426.376
z4806889,MEDICINA,NO,1380.642
x0067933,MEDICINA,NO,1819.888
y2678839,MEDICINA,NO,1423.049
z0069752,MEDICINA,NO,1292.825
x7148474,MEDICINA,NO,1569.192
y3429026,MEDICINA,NO,1587.996
z6010358,MEDICINA,NO,1264.490
x4536762,MEDICINA,NO,1527.811
y3948776,MEDICINA,NO,1746.184
z4176461,MEDICINA,NO,1728.836
x1769838,MEDICINA,NO,1218.286
y4399695,MEDICINA,NO,1501.535
z1991468,MEDICINA,NO,1626.039
x1025464,MEDICINA,NO,1809.650
y4348211,MEDICINA,NO,1559.417
z6742586,MEDICINA,NO,1683.246
x0759015,MEDICINA,NO,1818.880
y1001043,MEDICINA,NO,1377.858
z7919968,MEDICINA,NO,1747.631
x0909092,MEDICINA,NO,1299.461
y0982878,MEDICINA,NO,1897.386
z2517927,MEDICINA,NO,1759.541
x0837372,MEDICINA,NO,1241.937
y6766624,MEDICINA,NO,1830.496
z0453648,MEDICINA,NO,1834.634
x4178713,MEDICINA,NO,1863.618
y5733098,MEDICINA,NO,1825.708
z3078960,MEDICINA,NO,1815.041
x1408410,MEDICINA,NO,1589.066
y0758806,MEDICINA,NO,1387.325
z2907206,MEDICINA,NO,1255.842
x6840083,MEDICINA,NO,1432.533
y2772898,MEDICINA,NO,1644.272
z0850171,MEDICINA,NO,1217.684
x4458948,MEDICINA,NO,1335.090
y3040846,MEDICINA,NO,1721.437
z6776650,MEDICINA,NO,1441.483
x5270832,MEDICINA,NO,1815.641
y5902436,MEDICINA,NO,1423.047
z0255505,MEDICINA,NO,1469.907
x0983348,MEDICINA,NO,1445.643
y6822289,MEDICINA,NO,1728.597
z2205994,MEDICINA,NO,1548.040
x1348899,MEDICINA,NO,1620.643
y0180190,MEDICINA,NO,1509.977
z5514008,MEDICINA,NO,1682.946
x0486507,MEDICINA,NO,1428.073
y5833948,MEDICINA,NO,1475.331
z6481800,MEDICINA,NO,1744.452
x5783700,MEDICINA,NO,1481.433
y1529601,MEDICINA,NO,1473.788
z0983293,MEDICINA,NO,1639.837
x0486502,MEDICINA,NO,1733.671
y2763925,MEDICINA,NO,1890.358
z3638509,MEDICINA,NO,1824.095
x4568509,MEDICINA,NO,1644.497
y3892227,MEDICINA,NO,1642.878
z0453619,MEDICINA,NO,1596.152
x1727676,MEDICINA,NO,1714.522
y2620637,MEDICINA,NO,1807.073
z3214537,MEDICINA,NO,1697.438
x6681015,MEDICINA,NO,1536.869
y0857474,MEDICINA,NO,1415.912
z0173166,MEDICINA,NO,1591.056
x3818352,MEDICINA,NO,1667.753
y0902180,MEDICINA,NO,1415.618
z1938040,MEDICINA,NO,1221.774
x7043258,MEDICINA,NO,1446.305
y4935964,MEDICINA,NO,1620.761
z3382395,MEDICINA,NO,1252.411
x1000926,MEDICINA,NO,1244.136
y2083861,MEDICINA,NO,1669.646
z3537578,MEDICINA,NO,1334.409
x6270079,MEDICINA,NO,1472.271
y2162153,MEDICINA,NO,1865.796
z1861802,MEDICINA,NO,1671.107
x0443083,MEDICINA,NO,1537.792
y3198853,MEDICINA,NO,1729.385
z5376171,MEDICINA,NO,1611.768
x4288795,MEDICINA,NO,1764.022
y5806258,MEDICINA,NO,1501.181
z0140994,MEDICINA,NO,1734.202
x4141315,MEDICINA,NO,1620.078
y0463017,MEDICINA,NO,1414.286
z0850149,MEDICINA,NO,1300.227
x3652127,MEDICINA,NO,1882.811
y0850378,MEDICINA,NO,1607.245
z6826225,MEDICINA,NO,1778.985
x6680177,MEDICINA,NO,1449.321
y5282669,MEDICINA,NO,1349.066
z3751729,MEDICINA,NO,1631.327
x5865050,MEDICINA,NO,1829.035
y3022563,MEDICINA,NO,1861.227
z0765274,MEDICINA,NO,1415.041
x4472809,MEDICINA,NO,1753.286
y7148932,MEDICINA,NO,1475.406
z0268790,MEDICINA,NO,1215.096
x2396249,MEDICINA,NO,1484.537
y0850224,MEDICINA,NO,1818.857
z1513762,MEDICINA,NO,1727.224
x8098783,MEDICINA,NO,1615.724
y2629891,MEDICINA,NO,1227.355
z0065851,MEDICINA,NO,1342.977
x0857426,MEDICINA,NO,1337.348
y5877044,MEDICINA,NO,1856.189
z4843093,MEDICINA,NO,1340.016
x5839942,MEDICINA,NO,1452.128
y0836916,MEDICINA,NO,1644.967
z1437732,MEDICINA,NO,1718.672
x0982857,MEDICINA,NO,1855.119
y2672629,MEDICINA,NO,1828.503
z0850527,MEDICINA,NO,1685.746
x0312871,MEDICINA,NO,1602.108
y2480581,MEDICINA,NO,1716.082
z5670790,MEDICINA,NO,1315.911
x6905866,MEDICINA,NO,1677.277
y5262829,MEDICINA,NO,1294.597
z0850790,MEDICINA,NO,1216.189
x2948493,MEDICINA,NO,1615.893
y7224338,MEDICINA,NO,1610.370
z0850227,MEDICINA,NO,1349.992
x1719677,MEDICINA,NO,1376.101
y0983168,MEDICINA,NO,1352.296
z5438898,MEDICINA,NO,1534.240
x2131093,MEDICINA,NO,1715.771
y3532732,MEDICINA,NO,1419.706
z2189085,MEDICINA,NO,1368.251
x4499747,MEDICINA,NO,1357.836
y5348881,MEDICINA,NO,1695.927
z0422476,MEDICINA,NO,1780.218
x4497622,MEDICINA,NO,1268.018
y0850382,MEDICINA,NO,1714.862
z1908280,MEDICINA,NO,1521.423
x4055065,MEDICINA,NO,1280.859
y5796566,MEDICINA,NO,1491.528
z6698698,MEDICINA,NO,1894.413
x4404219,MEDICINA,NO,1749.183
y0983294,MEDICINA,NO,1574.777
z5269252,MEDICINA,NO,1797.915
x0983268,MEDICINA,NO,1388.763
y1431839,MEDICINA,NO,1842.593
z5397742,MEDICINA,NO,1404.128
x0207104,MEDICINA,NO,1781.586
y3269395,MEDICINA,NO,1313.979
z6810294,MEDICINA,NO,1351.093
x4940041,MEDICINA,NO,1515.013
y4872634,MEDICINA,NO,1498.667
z1063621,MEDICINA,NO,1364.444
x3880039,MEDICINA,NO,1869.607
y7275257,MEDICINA,NO,1835.084
z3893121,MEDICINA,NO,1844.129
x6007848,MEDICINA,NO,1612.345
y6081374,MEDICINA,NO,1670.497
z5218824,MEDICINA,NO,1203.169
x5853299,MEDICINA,NO,1448.083
y6940064,MEDICINA,NO,1374.714
z3222897,MEDICINA,NO,1861.568
x1063472,MEDICINA,NO,1513.546
y5696483,MEDICINA,NO,1475.287
z4163652,MEDICINA,NO,1462.195
x6140761,MEDICINA,NO,1497.307
y6361814,MEDICINA,NO,1367.388
z1819333,MEDICINA,NO,1386.902
x0518875,MEDICINA,NO,1852.895
y1844485,MEDICINA,NO,1773.296
z5446479,MEDICINA,NO,1577.688
x0353656,MEDICINA,NO,1696.234
y6314661,MEDICINA,NO,1228.916
z1348539,MEDICINA,NO,1466.541
x1205210,MEDICINA,NO,1413.093
y3130897,MEDICINA,NO,1532.778
z5972030,MEDICINA,NO,1550.097
x0170642,MEDICINA,NO,1280.160
y3325487,MEDICINA,NO,1688.705
z2392790,MEDICINA,NO,1387.685
x4176462,MEDICINA,NO,1684.354
y4416772,MEDICINA,NO,1301.671
z3196094,MEDICINA,NO,1492.260
x0850321,MEDICINA,NO,1685.132
y2540748,MEDICINA,NO,1456.413
z0908407,MEDICINA,NO,1213.921
x0467474,MEDICINA,NO,1865.320
y6943785,MEDICINA,NO,1206.693
z5193245,MEDICINA,NO,1450.527
x0723331,MEDICINA,NO,1386.850
y2810356,MEDICINA,NO,1216.058
z0846622,MEDICINA,NO,1843.971
x7800950,MEDICINA,NO,1790.891
y2451348,MEDICINA,NO,1327.997
z0983254,MEDICINA,NO,1256.233
x0837617,MEDICINA,NO,1620.283
y0177350,MEDICINA,NO,1599.089
z2740504,MEDICINA,NO,1504.193
x2527130,MEDICINA,NO,1670.624
y0200828,MEDICINA,NO,1640.681
z2853363,MEDICINA,NO,1706.988
x0765040,MEDICINA,NO,1757.679
y2542573,MEDICINA,NO,1617.334
z4200063,MEDICINA,NO,1303.631
x1204919,MEDICINA,NO,1284.452
y1601817,MEDICINA,NO,1626.561
z5270782,MEDICINA,NO,1205.140
x0417619,MEDICINA,NO,1401.467
y3759126,MEDICINA,NO,1381.765
z2947123,MEDICINA,NO,1535.622
x5621345,MEDICINA,NO,1502.054
y0732863,MEDICINA,NO,1511.190
z3520668,MEDICINA,NO,1890.931
x5474730,MEDICINA,NO,1304.501
y1472797,MEDICINA,NO,1327.542
z2306192,MEDICINA,NO,1763.209
x5381654,MEDICINA,NO,1507.490
y5766124,MEDICINA,NO,1385.204
z2262861,MEDICINA,NO,1643.381
x5193246,MEDICINA,NO,1691.547
y5196598,MEDICINA,NO,1237.272
z6395684,MEDICINA,NO,1512.633
x2280706,MEDICINA,NO,1254.905
y6940025,MEDICINA,NO,1464.801
z7128968,MEDICINA,NO,1343.336
x2228945,MEDICINA,NO,1528.200
y5510251,MEDICINA,NO,1598.321
z5140365,MEDICINA,NO,1430.068
x4802348,MEDICINA,NO,1582.048
y2980351,MEDICINA,NO,1572.483
z0850057,MEDICINA,NO,1741.400
x7668163,MEDICINA,NO,1380.730
y4161418,MEDICINA,NO,1669.870
z3865098,MEDICINA,NO,1848.821
x2177380,MEDICINA,NO,1207.190
y2230482,MEDICINA,NO,1284.236
z4043505,MEDICINA,NO,1502.039
x3059566,MEDICINA,NO,1815.459
y3001832,MEDICINA,NO,1701.738
z5342072,MEDICINA,NO,1376.207
x7683019,MEDICINA,NO,1581.920
y6989256,MEDICINA,NO,1876.561
z0595281,MEDICINA,NO,1546.244
x4720002,MEDICINA,NO,1280.609
y1816370,MEDICINA,NO,1298.427
z2199538,MEDICINA,NO,1388.473
x0983219,MEDICINA,NO,1200.774
y0850463,MEDICINA,NO,1286.271
z5503021,MEDICINA,NO,1338.048
x3135799,MEDICINA,NO,1623.780
y5437647,MEDICINA,NO,1529.329
z6419083,MEDICINA,NO,1451.774
x7243039,MEDICINA,NO,1352.920
y4766250,MEDICINA,NO,1571.429
z4127990,MEDICINA,NO,1813.295
x2950415,MEDICINA,NO,1369.136
y6411787,MEDICINA,NO,1706.906
z1460586,MEDICINA,NO,1288.209
x2326718,MEDICINA,NO,1697.974
y6415945,MEDICINA,NO,1679.149
z5493211,MEDICINA,NO,1241.215
x0254152,MEDICINA,NO,1596.235
y3881248,MEDICINA,NO,1599.717
z1593538,MEDICINA,NO,1495.516
x0739196,MEDICINA,NO,1304.905
y3494943,MEDICINA,NO,1639.478
z5759142,MEDICINA,NO,1354.645
x3822886,MEDICINA,NO,1256.292
y4860081,MEDICINA,NO,1760.518
z5506178,MEDICINA,NO,1729.448
x1427108,MEDICINA,NO,1586.301
y7815361,MEDICINA,NO,1521.950
z5515992,MEDICINA,NO,1334.984
x3810057,MEDICINA,NO,1607.083
y2785214,MEDICINA,NO,1437.875
z1312221,MEDICINA,NO,1471.606
x6282635,MEDICINA,SI,2301.01
y7535811,MEDICINA,SI,2100.33
z0850636,MEDICINA,SI,2150.54
x7811518,MEDICINA,SI,2210.34
y2757634,MEDICINA,SI,2602.33
z4243218,MEDICINA,SI,2503.32
x5937280,MEDICINA,SI,2354.21
y5251596,MEDICINA,SI,2489.43
z3525496,NUTRICION,NO,1826.397
x4497537,NUTRICION,NO,1281.563
y3853264,NUTRICION,NO,1678.113
z4058160,NUTRICION,NO,1561.830
x4497249,NUTRICION,NO,1644.515
y3770112,NUTRICION,NO,1348.537
z4835833,NUTRICION,NO,1318.570
x3355952,NUTRICION,NO,1229.679
y3380072,NUTRICION,NO,1222.709
z6875713,NUTRICION,NO,1773.355
x1558150,NUTRICION,NO,1845.726
y0988276,NUTRICION,NO,1271.413
z5809603,NUTRICION,NO,1894.040
x3807476,NUTRICION,NO,1815.134
y1958899,NUTRICION,NO,1564.607
z3311256,NUTRICION,NO,1714.118
x4497619,NUTRICION,NO,1495.864
y0065456,NUTRICION,NO,1516.695
z0765198,NUTRICION,NO,1405.124
x0758786,NUTRICION,NO,1300.091
y1591774,NUTRICION,NO,1281.268
z4348165,NUTRICION,NO,1594.023
x6682534,NUTRICION,NO,1734.645
y0199830,NUTRICION,NO,1289.881
z7921093,NUTRICION,NO,1876.637
x3592657,NUTRICION,NO,1238.468
y1135032,NUTRICION,NO,1678.660
z6552138,NUTRICION,NO,1841.061
x1587631,NUTRICION,NO,1462.493
y5395433,NUTRICION,NO,1559.925
z0106346,NUTRICION,NO,1230.600
x3384211,NUTRICION,NO,1636.610
y6982679,NUTRICION,NO,1207.354
z2047619,NUTRICION,NO,1744.106
x5509805,NUTRICION,NO,1324.508
y6784580,NUTRICION,NO,1367.442
z1440493,NUTRICION,NO,1653.248
x3773043,NUTRICION,NO,1554.650
y3950726,NUTRICION,NO,1202.219
z3608191,NUTRICION,NO,1290.789
x4405927,NUTRICION,NO,1540.736
y3148545,NUTRICION,NO,1383.682
z4963590,NUTRICION,NO,1221.905
x7803871,NUTRICION,NO,1263.325
y3315978,NUTRICION,NO,1325.180
z6125957,NUTRICION,NO,1370.431
x1576178,NUTRICION,NO,1574.195
y0175251,NUTRICION,NO,1666.977
z5984059,NUTRICION,NO,1258.335
x4402692,NUTRICION,NO,1709.355
y3513655,NUTRICION,NO,1683.313
z7297579,NUTRICION,NO,1526.822
x8011443,NUTRICION,NO,1747.939
y1520926,NUTRICION,NO,1776.128
z8545853,NUTRICION,NO,1749.317
x3773466,NUTRICION,NO,1327.448
y6837339,NUTRICION,NO,1664.094
z4070140,NUTRICION,NO,1327.992
x1439289,NUTRICION,NO,1429.993
y5580753,NUTRICION,NO,1864.533
z3643793,NUTRICION,NO,1812.486
x3854053,NUTRICION,NO,1691.524
y0069119,NUTRICION,NO,1883.393
z6358905,NUTRICION,NO,1773.893
x7094647,NUTRICION,NO,1375.809
y4808028,NUTRICION,NO,1825.291
z0758925,NUTRICION,NO,1774.851
x4660940,NUTRICION,NO,1737.217
y0295220,NUTRICION,NO,1439.101
z3702519,NUTRICION,NO,1662.820
x0018175,NUTRICION,NO,1832.657
y3209028,NUTRICION,NO,1570.114
z6989951,NUTRICION,NO,1788.246
x3960863,NUTRICION,NO,1301.887
y2430074,NUTRICION,NO,1454.356
z3636288,NUTRICION,NO,1400.928
x3446605,NUTRICION,NO,1495.191
y2960704,NUTRICION,NO,1375.971
z5349608,NUTRICION,NO,1788.290
x0068087,NUTRICION,NO,1211.265
y3264272,NUTRICION,NO,1616.709
z5746467,NUTRICION,NO,1282.375
x5348920,NUTRICION,NO,1656.634
y6934195,NUTRICION,NO,1318.333
z2785089,NUTRICION,NO,1736.825
x1451277,NUTRICION,NO,1769.900
y0486521,NUTRICION,NO,1856.289
z5539312,NUTRICION,NO,1866.618
x5766098,NUTRICION,NO,1421.919
y5227349,NUTRICION,NO,1410.179
z3525449,NUTRICION,NO,1467.187
x1501116,NUTRICION,NO,1306.055
y0068319,NUTRICION,NO,1370.265
z3825335,NUTRICION,NO,1881.113
x3300799,NUTRICION,NO,1593.886
y2851339,NUTRICION,NO,1349.748
z0983267,NUTRICION,NO,1817.007
x2946977,NUTRICION,NO,1697.597
y4766241,NUTRICION,NO,1782.005
z0850511,NUTRICION,NO,1526.661
x5400892,NUTRICION,NO,1496.797
y3300086,NUTRICION,NO,1811.671
z2304930,NUTRICION,NO,1645.447
x0732641,NUTRICION,NO,1304.179
y3473667,NUTRICION,NO,1701.994
z0109131,NUTRICION,NO,1588.441
x0509453,NUTRICION,NO,1697.335
y0758798,NUTRICION,NO,1600.402
z5376050,NUTRICION,NO,1482.056
x5914908,NUTRICION,NO,1425.721
y3765424,NUTRICION,NO,1835.432
z3452929,NUTRICION,NO,1262.611
x1452973,NUTRICION,NO,1488.727
y2042917,NUTRICION,SI,2233.799
z6647606,NUTRICION,SI,2129.653
x3771581,NUTRICION,SI,2026.073
y0301771,NUTRICION,SI,2547.458
z5993311,NUTRICION,SI,2155.974
x5590195,NUTRICION,SI,2167.661
y4568495,NUTRICION,SI,2527.474
z3956432,NUTRICION,SI,2324.848
x0850145,NUTRICION,SI,2217.949
y6154296,NUTRICION,SI,2249.075
z3148101,NUTRICION,SI,2110.583
x3504614,NUTRICION,SI,2008.773
y4692436,NUTRICION,SI,2378.183
z3713385,NUTRICION,SI,2325.827
x6814599,NUTRICION,SI,2390.260
y0417397,NUTRICION,SI,2556.428
z2905026,NUTRICION,SI,2048.740
x4374017,NUTRICION,SI,2091.774
y3773819,NUTRICION,SI,2034.753
z4074389,NUTRICION,SI,2177.311
x6538237,NUTRICION,SI,2561.364
y3171951,NUTRICION,SI,2365.316
z6827210,ODONTOLOGIA,NO,716.13
x6015872,ODONTOLOGIA,NO,876.36
y4210520,ODONTOLOGIA,NO,931.03
z4857779,ODONTOLOGIA,NO,933.73
x6774408,ODONTOLOGIA,NO,940.88
y1736139,ODONTOLOGIA,NO,958.95
z0850133,ODONTOLOGIA,NO,961.28
x6008774,ODONTOLOGIA,NO,976.28
y3438066,ODONTOLOGIA,NO,997.61
z5047856,ODONTOLOGIA,NO,1000.55
x6342700,ODONTOLOGIA,NO,1026.51
y6314381,ODONTOLOGIA,NO,1028.724
z8803402,ODONTOLOGIA,NO,1036.14
x6819205,ODONTOLOGIA,NO,1045.478
y9788474,ODONTOLOGIA,NO,1057.71
z0067778,ODONTOLOGIA,NO,1059.32
x6400318,ODONTOLOGIA,NO,1075.762
y5396566,ODONTOLOGIA,NO,1076.89
z3214350,ODONTOLOGIA,NO,1093.11
x1477921,ODONTOLOGIA,NO,1096.8
y0526255,ODONTOLOGIA,NO,1101.584
z6687905,ODONTOLOGIA,NO,1105.472
x4640668,ODONTOLOGIA,NO,1105.61
y3773601,ODONTOLOGIA,NO,1118.88
z6791065,ODONTOLOGIA,NO,1126.04
x3110551,ODONTOLOGIA,NO,1144.5
y6533914,ODONTOLOGIA,NO,1152.786
z5327913,ODONTOLOGIA,NO,1157.262
x0069431,ODONTOLOGIA,NO,1158.76
y8548106,ODONTOLOGIA,NO,1164.35
z3610757,ODONTOLOGIA,NO,1176.05
x5931899,ODONTOLOGIA,NO,1186.954
y7391821,ODONTOLOGIA,NO,1198.646
z3652938,ODONTOLOGIA,NO,1199.702
x5394816,ODONTOLOGIA,NO,1208.422
y2175040,ODONTOLOGIA,NO,1214.93
z6680558,ODONTOLOGIA,NO,1215.29
x5348577,ODONTOLOGIA,NO,1225.08
y1478850,ODONTOLOGIA,NO,1226.49
z7221704,ODONTOLOGIA,NO,1227.23
x0850447,ODONTOLOGIA,NO,1228.89
y6453558,ODONTOLOGIA,NO,1234.98
z0535512,ODONTOLOGIA,NO,1247.95
x1824310,ODONTOLOGIA,NO,1275.68
y6007856,ODONTOLOGIA,NO,1279.55
z1247825,ODONTOLOGIA,NO,1296.21
x3391163,ODONTOLOGIA,NO,1296.44
y1926393,ODONTOLOGIA,NO,1298.49
z3951127,ODONTOLOGIA,NO,1300.01
x0759284,ODONTOLOGIA,NO,1323.01
y3810706,ODONTOLOGIA,NO,1325.7
z3744310,ODONTOLOGIA,NO,1331.722
x6329262,ODONTOLOGIA,NO,1359.84
y1519761,ODONTOLOGIA,NO,1362.682
z1437736,ODONTOLOGIA,NO,1369.42
x6877776,ODONTOLOGIA,NO,1370.866
y0983159,ODONTOLOGIA,NO,1372.31
z0453601,ODONTOLOGIA,NO,1372.57
x4355465,ODONTOLOGIA,NO,1374.1
y3386760,ODONTOLOGIA,NO,1376.138
z7490069,ODONTOLOGIA,NO,1385.98
x0983618,ODONTOLOGIA,NO,1387.19
y3821207,ODONTOLOGIA,NO,1390.814
z3386850,ODONTOLOGIA,NO,1394.73
x3606895,ODONTOLOGIA,NO,1396.36
y6644482,ODONTOLOGIA,NO,1397.32
z6282681,ODONTOLOGIA,NO,1409.33
x0983498,ODONTOLOGIA,NO,1422.702
y0758573,ODONTOLOGIA,NO,1432.09
z4642996,ODONTOLOGIA,NO,1433.518
x0018186,ODONTOLOGIA,NO,1437.62
y3478428,ODONTOLOGIA,NO,1446.37
z5796834,ODONTOLOGIA,NO,1447.91
x3207456,ODONTOLOGIA,NO,1453.58
y0758852,ODONTOLOGIA,NO,1457.35
z3754899,ODONTOLOGIA,NO,1467.32
x6679622,ODONTOLOGIA,NO,1476.6
y0453554,ODONTOLOGIA,NO,1479.62
z7082816,ODONTOLOGIA,NO,1486.43
x4223965,ODONTOLOGIA,NO,1503.188
y6693381,ODONTOLOGIA,NO,1531.804
z3857916,ODONTOLOGIA,NO,1542.716
x1945114,ODONTOLOGIA,NO,1547.21
y0759025,ODONTOLOGIA,NO,1551.3
z3258629,ODONTOLOGIA,NO,1551.89
x3608383,ODONTOLOGIA,NO,1573.14
y2753764,ODONTOLOGIA,NO,1574.07
z0171957,ODONTOLOGIA,NO,1574.634
x4694824,ODONTOLOGIA,NO,1581.1
y6033018,ODONTOLOGIA,NO,1588.384
z3525851,ODONTOLOGIA,NO,1589.89
x0836746,ODONTOLOGIA,NO,1591.35
y5490152,ODONTOLOGIA,NO,1593.97
z7289554,ODONTOLOGIA,NO,1595.2
x6799729,ODONTOLOGIA,NO,1597.8
y5929119,ODONTOLOGIA,NO,1599.202
z1716665,ODONTOLOGIA,NO,1606.66
x2843036,ODONTOLOGIA,NO,1619.968
y3075562,ODONTOLOGIA,NO,1620.77
z6815039,ODONTOLOGIA,NO,1628.25
x3273518,ODONTOLOGIA,NO,1636.056
y5239346,ODONTOLOGIA,NO,1639.966
z3639839,ODONTOLOGIA,NO,1640.91
x3314377,ODONTOLOGIA,NO,1643.55
y6914254,ODONTOLOGIA,NO,1665.54
z6096443,ODONTOLOGIA,NO,1673.35
x4762097,ODONTOLOGIA,NO,1694.01
y4161759,ODONTOLOGIA,NO,1699.47
z4452964,ODONTOLOGIA,NO,1702.09
x0850493,ODONTOLOGIA,NO,1704.828
y6090030,ODONTOLOGIA,NO,1706.84
z4725103,ODONTOLOGIA,NO,1719.94
x0493710,ODONTOLOGIA,NO,1733.26
y3931015,ODONTOLOGIA,NO,1736.206
z0065471,ODONTOLOGIA,NO,1736.508
x0970517,ODONTOLOGIA,NO,1737.07
y1563929,ODONTOLOGIA,NO,1747.04
z7464255,ODONTOLOGIA,NO,1749.83
x0850176,ODONTOLOGIA,NO,1753.05
y3609703,ODONTOLOGIA,NO,1769.63
z1279773,ODONTOLOGIA,NO,1770.774
x4580003,ODONTOLOGIA,NO,1775.516
y0758932,ODONTOLOGIA,NO,1784.23
z5661469,ODONTOLOGIA,NO,1787.854
x3522749,ODONTOLOGIA,NO,1787.91
y5813135,ODONTOLOGIA,NO,1792.72
z7498616,ODONTOLOGIA,NO,1833.324
x2868616,ODONTOLOGIA,NO,1840.92
y7576223,ODONTOLOGIA,NO,1852.304
z4449881,ODONTOLOGIA,NO,1856.57
x3958850,ODONTOLOGIA,NO,1862.22
y2175028,ODONTOLOGIA,NO,1866.516
z7287282,ODONTOLOGIA,NO,1870.84
x7539828,ODONTOLOGIA,NO,1872.43
y6183685,ODONTOLOGIA,NO,1878.7
z5329793,ODONTOLOGIA,NO,1883.752
